int_int,5.999999848427251e-06,3.313999950478319e-05,0.00030160000023897736,0.0025813999996898928
float_float,1.8219999765278773e-05,7.370000021182932e-05,0.00042428000015206637,0.0019436200003838167
int_float,1.4179999925545417e-05,6.287999967753421e-05,0.0003236599994124845,0.0028228800005308586
